timestamp_s,utc_iso,arbitration_id,dlc,data_hex,label,source,send_to_recv_latency_s,note
7.250463,2026-06-04T12:19:16.421805+00:00,188,8,00 00 00 00 00 00 00 A8,python_can_virtual_baseline,011_python_can_virtual_bus,0.000024,python_can_virtual_bus_no_vehicle_no_adapter
7.250510,2026-06-04T12:19:16.421855+00:00,300,8,50 ED 10 D3 C3 FB BB 2F,python_can_virtual_baseline,011_python_can_virtual_bus,0.000033,python_can_virtual_bus_no_vehicle_no_adapter
7.280335,2026-06-04T12:19:16.451692+00:00,120,8,06 C2 00 00 00 00 00 AA,python_can_virtual_baseline,011_python_can_virtual_bus,0.000142,python_can_virtual_bus_no_vehicle_no_adapter
7.300309,2026-06-04T12:19:16.471665+00:00,100,8,4A 00 00 00 00 00 00 AB,python_can_virtual_baseline,011_python_can_virtual_bus,0.000167,python_can_virtual_bus_no_vehicle_no_adapter
7.300407,2026-06-04T12:19:16.471751+00:00,188,8,00 00 00 00 00 00 00 AC,python_can_virtual_baseline,011_python_can_virtual_bus,0.000035,python_can_virtual_bus_no_vehicle_no_adapter
7.350362,2026-06-04T12:19:16.521723+00:00,100,8,4B 00 00 00 00 00 00 AD,python_can_virtual_baseline,011_python_can_virtual_bus,0.000152,python_can_virtual_bus_no_vehicle_no_adapter
7.350463,2026-06-04T12:19:16.521807+00:00,188,8,00 00 00 00 00 00 00 AE,python_can_virtual_baseline,011_python_can_virtual_bus,0.000030,python_can_virtual_bus_no_vehicle_no_adapter
7.350509,2026-06-04T12:19:16.521852+00:00,120,8,07 5C 00 00 00 00 00 AF,python_can_virtual_baseline,011_python_can_virtual_bus,0.000025,python_can_virtual_bus_no_vehicle_no_adapter
7.400301,2026-06-04T12:19:16.571661+00:00,100,8,46 00 00 00 00 00 00 B0,python_can_virtual_baseline,011_python_can_virtual_bus,0.000155,python_can_virtual_bus_no_vehicle_no_adapter
7.400413,2026-06-04T12:19:16.571757+00:00,188,8,00 00 00 00 00 00 00 B1,python_can_virtual_baseline,011_python_can_virtual_bus,0.000040,python_can_virtual_bus_no_vehicle_no_adapter
7.420424,2026-06-04T12:19:16.591786+00:00,120,8,06 67 00 00 00 00 00 B2,python_can_virtual_baseline,011_python_can_virtual_bus,0.000179,python_can_virtual_bus_no_vehicle_no_adapter
7.450322,2026-06-04T12:19:16.621685+00:00,100,8,44 00 00 00 00 00 00 B3,python_can_virtual_baseline,011_python_can_virtual_bus,0.000139,python_can_virtual_bus_no_vehicle_no_adapter
7.450445,2026-06-04T12:19:16.621790+00:00,188,8,00 00 00 00 00 00 00 B4,python_can_virtual_baseline,011_python_can_virtual_bus,0.000055,python_can_virtual_bus_no_vehicle_no_adapter
7.490366,2026-06-04T12:19:16.661728+00:00,120,8,06 BA 00 00 00 00 00 B5,python_can_virtual_baseline,011_python_can_virtual_bus,0.000170,python_can_virtual_bus_no_vehicle_no_adapter
7.500311,2026-06-04T12:19:16.671674+00:00,100,8,44 00 00 00 00 00 00 B6,python_can_virtual_baseline,011_python_can_virtual_bus,0.000139,python_can_virtual_bus_no_vehicle_no_adapter
7.500418,2026-06-04T12:19:16.671762+00:00,188,8,00 00 00 00 00 00 00 B7,python_can_virtual_baseline,011_python_can_virtual_bus,0.000032,python_can_virtual_bus_no_vehicle_no_adapter
7.500481,2026-06-04T12:19:16.671827+00:00,300,8,68 0B 42 6A 45 0D 90 CF,python_can_virtual_baseline,011_python_can_virtual_bus,0.000041,python_can_virtual_bus_no_vehicle_no_adapter
7.550294,2026-06-04T12:19:16.721656+00:00,100,8,44 00 00 00 00 00 00 B9,python_can_virtual_baseline,011_python_can_virtual_bus,0.000174,python_can_virtual_bus_no_vehicle_no_adapter
7.550404,2026-06-04T12:19:16.721749+00:00,188,8,00 00 00 00 00 00 00 BA,python_can_virtual_baseline,011_python_can_virtual_bus,0.000036,python_can_virtual_bus_no_vehicle_no_adapter
7.560212,2026-06-04T12:19:16.731569+00:00,120,8,05 C9 00 00 00 00 00 BB,python_can_virtual_baseline,011_python_can_virtual_bus,0.000111,python_can_virtual_bus_no_vehicle_no_adapter
7.600240,2026-06-04T12:19:16.771597+00:00,100,8,42 00 00 00 00 00 00 BC,python_can_virtual_baseline,011_python_can_virtual_bus,0.000141,python_can_virtual_bus_no_vehicle_no_adapter
7.600322,2026-06-04T12:19:16.771664+00:00,188,8,00 00 00 00 00 00 00 BD,python_can_virtual_baseline,011_python_can_virtual_bus,0.000026,python_can_virtual_bus_no_vehicle_no_adapter
7.630293,2026-06-04T12:19:16.801649+00:00,120,8,05 F5 00 00 00 00 00 BE,python_can_virtual_baseline,011_python_can_virtual_bus,0.000161,python_can_virtual_bus_no_vehicle_no_adapter
7.650256,2026-06-04T12:19:16.821612+00:00,100,8,4A 00 00 00 00 00 00 BF,python_can_virtual_baseline,011_python_can_virtual_bus,0.000147,python_can_virtual_bus_no_vehicle_no_adapter
7.650338,2026-06-04T12:19:16.821680+00:00,188,8,00 00 00 00 00 00 00 C0,python_can_virtual_baseline,011_python_can_virtual_bus,0.000027,python_can_virtual_bus_no_vehicle_no_adapter
7.700347,2026-06-04T12:19:16.871703+00:00,100,8,3F 00 00 00 00 00 00 C1,python_can_virtual_baseline,011_python_can_virtual_bus,0.000144,python_can_virtual_bus_no_vehicle_no_adapter
7.700433,2026-06-04T12:19:16.871775+00:00,188,8,00 00 00 00 00 00 00 C2,python_can_virtual_baseline,011_python_can_virtual_bus,0.000026,python_can_virtual_bus_no_vehicle_no_adapter
7.700479,2026-06-04T12:19:16.871824+00:00,120,8,06 73 00 00 00 00 00 C3,python_can_virtual_baseline,011_python_can_virtual_bus,0.000029,python_can_virtual_bus_no_vehicle_no_adapter
7.750308,2026-06-04T12:19:16.921665+00:00,100,8,47 00 00 00 00 00 00 C4,python_can_virtual_baseline,011_python_can_virtual_bus,0.000173,python_can_virtual_bus_no_vehicle_no_adapter
7.750411,2026-06-04T12:19:16.921752+00:00,188,8,00 00 00 00 00 00 00 C5,python_can_virtual_baseline,011_python_can_virtual_bus,0.000023,python_can_virtual_bus_no_vehicle_no_adapter
7.750449,2026-06-04T12:19:16.921791+00:00,300,8,01 E9 07 0E A9 DE AD 8E,python_can_virtual_baseline,011_python_can_virtual_bus,0.000024,python_can_virtual_bus_no_vehicle_no_adapter
7.770265,2026-06-04T12:19:16.941625+00:00,120,8,06 EC 00 00 00 00 00 C7,python_can_virtual_baseline,011_python_can_virtual_bus,0.000157,python_can_virtual_bus_no_vehicle_no_adapter
7.800298,2026-06-04T12:19:16.971656+00:00,100,8,3B 00 00 00 00 00 00 C8,python_can_virtual_baseline,011_python_can_virtual_bus,0.000164,python_can_virtual_bus_no_vehicle_no_adapter
7.800385,2026-06-04T12:19:16.971727+00:00,188,8,00 00 00 00 00 00 00 C9,python_can_virtual_baseline,011_python_can_virtual_bus,0.000024,python_can_virtual_bus_no_vehicle_no_adapter
7.840483,2026-06-04T12:19:17.011850+00:00,120,8,06 59 00 00 00 00 00 CA,python_can_virtual_baseline,011_python_can_virtual_bus,0.000220,python_can_virtual_bus_no_vehicle_no_adapter
7.850341,2026-06-04T12:19:17.021703+00:00,100,8,43 00 00 00 00 00 00 CB,python_can_virtual_baseline,011_python_can_virtual_bus,0.000158,python_can_virtual_bus_no_vehicle_no_adapter
7.850464,2026-06-04T12:19:17.021811+00:00,188,8,00 00 00 00 00 00 00 CC,python_can_virtual_baseline,011_python_can_virtual_bus,0.000044,python_can_virtual_bus_no_vehicle_no_adapter
7.900304,2026-06-04T12:19:17.071659+00:00,100,8,45 00 00 00 00 00 00 CD,python_can_virtual_baseline,011_python_can_virtual_bus,0.000177,python_can_virtual_bus_no_vehicle_no_adapter
7.900387,2026-06-04T12:19:17.071729+00:00,188,8,00 00 00 00 00 00 00 CE,python_can_virtual_baseline,011_python_can_virtual_bus,0.000023,python_can_virtual_bus_no_vehicle_no_adapter
7.910299,2026-06-04T12:19:17.081660+00:00,120,8,05 A6 00 00 00 00 00 CF,python_can_virtual_baseline,011_python_can_virtual_bus,0.000169,python_can_virtual_bus_no_vehicle_no_adapter
7.950337,2026-06-04T12:19:17.121695+00:00,100,8,49 00 00 00 00 00 00 D0,python_can_virtual_baseline,011_python_can_virtual_bus,0.000196,python_can_virtual_bus_no_vehicle_no_adapter
7.950442,2026-06-04T12:19:17.121784+00:00,188,8,00 00 00 00 00 00 00 D1,python_can_virtual_baseline,011_python_can_virtual_bus,0.000029,python_can_virtual_bus_no_vehicle_no_adapter
7.980348,2026-06-04T12:19:17.151712+00:00,120,8,06 17 00 00 00 00 00 D2,python_can_virtual_baseline,011_python_can_virtual_bus,0.000157,python_can_virtual_bus_no_vehicle_no_adapter
8.000281,2026-06-04T12:19:17.171640+00:00,100,8,4A 00 00 00 00 00 00 D3,python_can_virtual_baseline,011_python_can_virtual_bus,0.000156,python_can_virtual_bus_no_vehicle_no_adapter
8.000374,2026-06-04T12:19:17.171717+00:00,188,8,00 00 00 00 00 00 00 D4,python_can_virtual_baseline,011_python_can_virtual_bus,0.000033,python_can_virtual_bus_no_vehicle_no_adapter
8.000418,2026-06-04T12:19:17.171761+00:00,300,8,07 D0 42 2B F7 16 84 2C,python_can_virtual_baseline,011_python_can_virtual_bus,0.000027,python_can_virtual_bus_no_vehicle_no_adapter
8.050325,2026-06-04T12:19:17.221688+00:00,100,8,4B 00 00 00 00 00 00 D6,python_can_virtual_baseline,011_python_can_virtual_bus,0.000200,python_can_virtual_bus_no_vehicle_no_adapter
8.050428,2026-06-04T12:19:17.221771+00:00,188,8,00 00 00 00 00 00 00 D7,python_can_virtual_baseline,011_python_can_virtual_bus,0.000027,python_can_virtual_bus_no_vehicle_no_adapter
8.050465,2026-06-04T12:19:17.221808+00:00,120,8,05 E8 00 00 00 00 00 D8,python_can_virtual_baseline,011_python_can_virtual_bus,0.000021,python_can_virtual_bus_no_vehicle_no_adapter
8.100361,2026-06-04T12:19:17.271719+00:00,100,8,3A 00 00 00 00 00 00 D9,python_can_virtual_baseline,011_python_can_virtual_bus,0.000137,python_can_virtual_bus_no_vehicle_no_adapter
8.100474,2026-06-04T12:19:17.271817+00:00,188,8,00 00 00 00 00 00 00 DA,python_can_virtual_baseline,011_python_can_virtual_bus,0.000030,python_can_virtual_bus_no_vehicle_no_adapter
8.120303,2026-06-04T12:19:17.291666+00:00,120,8,06 49 00 00 00 00 00 DB,python_can_virtual_baseline,011_python_can_virtual_bus,0.000172,python_can_virtual_bus_no_vehicle_no_adapter
8.150377,2026-06-04T12:19:17.321735+00:00,100,8,3A 00 00 00 00 00 00 DC,python_can_virtual_baseline,011_python_can_virtual_bus,0.000171,python_can_virtual_bus_no_vehicle_no_adapter
8.150469,2026-06-04T12:19:17.321815+00:00,188,8,00 00 00 00 00 00 00 DD,python_can_virtual_baseline,011_python_can_virtual_bus,0.000027,python_can_virtual_bus_no_vehicle_no_adapter
8.190324,2026-06-04T12:19:17.361679+00:00,120,8,07 54 00 00 00 00 00 DE,python_can_virtual_baseline,011_python_can_virtual_bus,0.000135,python_can_virtual_bus_no_vehicle_no_adapter
8.200266,2026-06-04T12:19:17.371619+00:00,100,8,3B 00 00 00 00 00 00 DF,python_can_virtual_baseline,011_python_can_virtual_bus,0.000145,python_can_virtual_bus_no_vehicle_no_adapter
8.200337,2026-06-04T12:19:17.371679+00:00,188,8,00 00 00 00 00 00 00 E0,python_can_virtual_baseline,011_python_can_virtual_bus,0.000023,python_can_virtual_bus_no_vehicle_no_adapter
8.250406,2026-06-04T12:19:17.421765+00:00,100,8,47 00 00 00 00 00 00 E1,python_can_virtual_baseline,011_python_can_virtual_bus,0.000226,python_can_virtual_bus_no_vehicle_no_adapter
8.250502,2026-06-04T12:19:17.421844+00:00,188,8,00 00 00 00 00 00 00 E2,python_can_virtual_baseline,011_python_can_virtual_bus,0.000034,python_can_virtual_bus_no_vehicle_no_adapter
8.250545,2026-06-04T12:19:17.421886+00:00,300,8,93 9F 4A 22 DE D8 11 79,python_can_virtual_baseline,011_python_can_virtual_bus,0.000028,python_can_virtual_bus_no_vehicle_no_adapter
8.260486,2026-06-04T12:19:17.431850+00:00,120,8,05 DF 00 00 00 00 00 E4,python_can_virtual_baseline,011_python_can_virtual_bus,0.000212,python_can_virtual_bus_no_vehicle_no_adapter
8.300412,2026-06-04T12:19:17.471773+00:00,100,8,3E 00 00 00 00 00 00 E5,python_can_virtual_baseline,011_python_can_virtual_bus,0.000175,python_can_virtual_bus_no_vehicle_no_adapter
8.300527,2026-06-04T12:19:17.471873+00:00,188,8,00 00 00 00 00 00 00 E6,python_can_virtual_baseline,011_python_can_virtual_bus,0.000039,python_can_virtual_bus_no_vehicle_no_adapter
8.330384,2026-06-04T12:19:17.501743+00:00,120,8,05 7F 00 00 00 00 00 E7,python_can_virtual_baseline,011_python_can_virtual_bus,0.000168,python_can_virtual_bus_no_vehicle_no_adapter
8.350334,2026-06-04T12:19:17.521691+00:00,100,8,44 00 00 00 00 00 00 E8,python_can_virtual_baseline,011_python_can_virtual_bus,0.000128,python_can_virtual_bus_no_vehicle_no_adapter
8.350413,2026-06-04T12:19:17.521755+00:00,188,8,00 00 00 00 00 00 00 E9,python_can_virtual_baseline,011_python_can_virtual_bus,0.000023,python_can_virtual_bus_no_vehicle_no_adapter
8.400334,2026-06-04T12:19:17.571688+00:00,100,8,4B 00 00 00 00 00 00 EA,python_can_virtual_baseline,011_python_can_virtual_bus,0.000126,python_can_virtual_bus_no_vehicle_no_adapter
8.400409,2026-06-04T12:19:17.571751+00:00,188,8,00 00 00 00 00 00 00 EB,python_can_virtual_baseline,011_python_can_virtual_bus,0.000023,python_can_virtual_bus_no_vehicle_no_adapter
8.400467,2026-06-04T12:19:17.571809+00:00,120,8,06 26 00 00 00 00 00 EC,python_can_virtual_baseline,011_python_can_virtual_bus,0.000023,python_can_virtual_bus_no_vehicle_no_adapter
8.450256,2026-06-04T12:19:17.621648+00:00,100,8,46 00 00 00 00 00 00 ED,python_can_virtual_baseline,011_python_can_virtual_bus,0.000147,python_can_virtual_bus_no_vehicle_no_adapter
8.450400,2026-06-04T12:19:17.621744+00:00,188,8,00 00 00 00 00 00 00 EE,python_can_virtual_baseline,011_python_can_virtual_bus,0.000036,python_can_virtual_bus_no_vehicle_no_adapter
8.472337,2026-06-04T12:19:17.643693+00:00,120,8,05 A4 00 00 00 00 00 EF,python_can_virtual_baseline,011_python_can_virtual_bus,0.000137,python_can_virtual_bus_no_vehicle_no_adapter
8.500292,2026-06-04T12:19:17.671653+00:00,100,8,44 00 00 00 00 00 00 F0,python_can_virtual_baseline,011_python_can_virtual_bus,0.000173,python_can_virtual_bus_no_vehicle_no_adapter
8.500408,2026-06-04T12:19:17.671750+00:00,188,8,00 00 00 00 00 00 00 F1,python_can_virtual_baseline,011_python_can_virtual_bus,0.000046,python_can_virtual_bus_no_vehicle_no_adapter
8.500461,2026-06-04T12:19:17.671805+00:00,300,8,A8 DA F0 BF 3F 2D 4D 1F,python_can_virtual_baseline,011_python_can_virtual_bus,0.000036,python_can_virtual_bus_no_vehicle_no_adapter
8.540400,2026-06-04T12:19:17.711755+00:00,120,8,07 61 00 00 00 00 00 F3,python_can_virtual_baseline,011_python_can_virtual_bus,0.000149,python_can_virtual_bus_no_vehicle_no_adapter
8.550309,2026-06-04T12:19:17.721664+00:00,100,8,4B 00 00 00 00 00 00 F4,python_can_virtual_baseline,011_python_can_virtual_bus,0.000167,python_can_virtual_bus_no_vehicle_no_adapter
8.550388,2026-06-04T12:19:17.721731+00:00,188,8,00 00 00 00 00 00 00 F5,python_can_virtual_baseline,011_python_can_virtual_bus,0.000024,python_can_virtual_bus_no_vehicle_no_adapter
8.600347,2026-06-04T12:19:17.771702+00:00,100,8,3F 00 00 00 00 00 00 F6,python_can_virtual_baseline,011_python_can_virtual_bus,0.000130,python_can_virtual_bus_no_vehicle_no_adapter
8.600434,2026-06-04T12:19:17.771777+00:00,188,8,00 00 00 00 00 00 00 F7,python_can_virtual_baseline,011_python_can_virtual_bus,0.000026,python_can_virtual_bus_no_vehicle_no_adapter
8.610213,2026-06-04T12:19:17.781565+00:00,120,8,06 BD 00 00 00 00 00 F8,python_can_virtual_baseline,011_python_can_virtual_bus,0.000117,python_can_virtual_bus_no_vehicle_no_adapter
8.650322,2026-06-04T12:19:17.821683+00:00,100,8,3B 00 00 00 00 00 00 F9,python_can_virtual_baseline,011_python_can_virtual_bus,0.000132,python_can_virtual_bus_no_vehicle_no_adapter
8.650418,2026-06-04T12:19:17.821761+00:00,188,8,00 00 00 00 00 00 00 FA,python_can_virtual_baseline,011_python_can_virtual_bus,0.000028,python_can_virtual_bus_no_vehicle_no_adapter
8.680317,2026-06-04T12:19:17.851673+00:00,120,8,06 62 00 00 00 00 00 FB,python_can_virtual_baseline,011_python_can_virtual_bus,0.000131,python_can_virtual_bus_no_vehicle_no_adapter
8.700340,2026-06-04T12:19:17.871696+00:00,100,8,4A 00 00 00 00 00 00 FC,python_can_virtual_baseline,011_python_can_virtual_bus,0.000202,python_can_virtual_bus_no_vehicle_no_adapter
8.700434,2026-06-04T12:19:17.871778+00:00,188,8,00 00 00 00 00 00 00 FD,python_can_virtual_baseline,011_python_can_virtual_bus,0.000035,python_can_virtual_bus_no_vehicle_no_adapter
8.750297,2026-06-04T12:19:17.921652+00:00,100,8,3F 00 00 00 00 00 00 FE,python_can_virtual_baseline,011_python_can_virtual_bus,0.000156,python_can_virtual_bus_no_vehicle_no_adapter
8.750387,2026-06-04T12:19:17.921730+00:00,188,8,00 00 00 00 00 00 00 FF,python_can_virtual_baseline,011_python_can_virtual_bus,0.000031,python_can_virtual_bus_no_vehicle_no_adapter
8.750444,2026-06-04T12:19:17.921786+00:00,120,8,07 06 00 00 00 00 00 00,python_can_virtual_baseline,011_python_can_virtual_bus,0.000022,python_can_virtual_bus_no_vehicle_no_adapter
8.750495,2026-06-04T12:19:17.921838+00:00,300,8,9C 72 1E 28 CC 9B 06 92,python_can_virtual_baseline,011_python_can_virtual_bus,0.000037,python_can_virtual_bus_no_vehicle_no_adapter
8.800284,2026-06-04T12:19:17.971640+00:00,100,8,42 00 00 00 00 00 00 02,python_can_virtual_baseline,011_python_can_virtual_bus,0.000152,python_can_virtual_bus_no_vehicle_no_adapter
8.800363,2026-06-04T12:19:17.971704+00:00,188,8,00 00 00 00 00 00 00 03,python_can_virtual_baseline,011_python_can_virtual_bus,0.000023,python_can_virtual_bus_no_vehicle_no_adapter
8.820333,2026-06-04T12:19:17.991689+00:00,120,8,06 AD 00 00 00 00 00 04,python_can_virtual_baseline,011_python_can_virtual_bus,0.000126,python_can_virtual_bus_no_vehicle_no_adapter
8.850411,2026-06-04T12:19:18.021767+00:00,100,8,4B 00 00 00 00 00 00 05,python_can_virtual_baseline,011_python_can_virtual_bus,0.000150,python_can_virtual_bus_no_vehicle_no_adapter
8.850492,2026-06-04T12:19:18.021834+00:00,188,8,00 00 00 00 00 00 00 06,python_can_virtual_baseline,011_python_can_virtual_bus,0.000023,python_can_virtual_bus_no_vehicle_no_adapter
8.890401,2026-06-04T12:19:18.061757+00:00,120,8,06 5C 00 00 00 00 00 07,python_can_virtual_baseline,011_python_can_virtual_bus,0.000205,python_can_virtual_bus_no_vehicle_no_adapter
8.900400,2026-06-04T12:19:18.071762+00:00,100,8,47 00 00 00 00 00 00 08,python_can_virtual_baseline,011_python_can_virtual_bus,0.000188,python_can_virtual_bus_no_vehicle_no_adapter
8.900508,2026-06-04T12:19:18.071851+00:00,188,8,00 00 00 00 00 00 00 09,python_can_virtual_baseline,011_python_can_virtual_bus,0.000030,python_can_virtual_bus_no_vehicle_no_adapter
8.950375,2026-06-04T12:19:18.121735+00:00,100,8,45 00 00 00 00 00 00 0A,python_can_virtual_baseline,011_python_can_virtual_bus,0.000165,python_can_virtual_bus_no_vehicle_no_adapter
8.950472,2026-06-04T12:19:18.121815+00:00,188,8,00 00 00 00 00 00 00 0B,python_can_virtual_baseline,011_python_can_virtual_bus,0.000029,python_can_virtual_bus_no_vehicle_no_adapter
8.960324,2026-06-04T12:19:18.131679+00:00,120,8,06 D1 00 00 00 00 00 0C,python_can_virtual_baseline,011_python_can_virtual_bus,0.000129,python_can_virtual_bus_no_vehicle_no_adapter
9.000371,2026-06-04T12:19:18.171731+00:00,100,8,3F 00 00 00 00 00 00 0D,python_can_virtual_baseline,011_python_can_virtual_bus,0.000166,python_can_virtual_bus_no_vehicle_no_adapter
9.000474,2026-06-04T12:19:18.171817+00:00,188,8,00 00 00 00 00 00 00 0E,python_can_virtual_baseline,011_python_can_virtual_bus,0.000031,python_can_virtual_bus_no_vehicle_no_adapter
9.000528,2026-06-04T12:19:18.171872+00:00,300,8,0C 39 74 F8 8C 95 D3 A3,python_can_virtual_baseline,011_python_can_virtual_bus,0.000034,python_can_virtual_bus_no_vehicle_no_adapter
9.030408,2026-06-04T12:19:18.201763+00:00,120,8,06 DC 00 00 00 00 00 10,python_can_virtual_baseline,011_python_can_virtual_bus,0.000131,python_can_virtual_bus_no_vehicle_no_adapter
9.050315,2026-06-04T12:19:18.221671+00:00,100,8,43 00 00 00 00 00 00 11,python_can_virtual_baseline,011_python_can_virtual_bus,0.000128,python_can_virtual_bus_no_vehicle_no_adapter
9.050427,2026-06-04T12:19:18.221771+00:00,188,8,00 00 00 00 00 00 00 12,python_can_virtual_baseline,011_python_can_virtual_bus,0.000036,python_can_virtual_bus_no_vehicle_no_adapter
9.100341,2026-06-04T12:19:18.271697+00:00,100,8,42 00 00 00 00 00 00 13,python_can_virtual_baseline,011_python_can_virtual_bus,0.000137,python_can_virtual_bus_no_vehicle_no_adapter
9.100419,2026-06-04T12:19:18.271761+00:00,188,8,00 00 00 00 00 00 00 14,python_can_virtual_baseline,011_python_can_virtual_bus,0.000023,python_can_virtual_bus_no_vehicle_no_adapter
9.100451,2026-06-04T12:19:18.271792+00:00,120,8,06 99 00 00 00 00 00 15,python_can_virtual_baseline,011_python_can_virtual_bus,0.000019,python_can_virtual_bus_no_vehicle_no_adapter
9.150391,2026-06-04T12:19:18.321752+00:00,100,8,4B 00 00 00 00 00 00 16,python_can_virtual_baseline,011_python_can_virtual_bus,0.000180,python_can_virtual_bus_no_vehicle_no_adapter
9.150497,2026-06-04T12:19:18.321842+00:00,188,8,00 00 00 00 00 00 00 17,python_can_virtual_baseline,011_python_can_virtual_bus,0.000032,python_can_virtual_bus_no_vehicle_no_adapter
9.170353,2026-06-04T12:19:18.341713+00:00,120,8,07 61 00 00 00 00 00 18,python_can_virtual_baseline,011_python_can_virtual_bus,0.000150,python_can_virtual_bus_no_vehicle_no_adapter
9.200314,2026-06-04T12:19:18.371674+00:00,100,8,4A 00 00 00 00 00 00 19,python_can_virtual_baseline,011_python_can_virtual_bus,0.000187,python_can_virtual_bus_no_vehicle_no_adapter
9.200401,2026-06-04T12:19:18.371743+00:00,188,8,00 00 00 00 00 00 00 1A,python_can_virtual_baseline,011_python_can_virtual_bus,0.000025,python_can_virtual_bus_no_vehicle_no_adapter
9.240320,2026-06-04T12:19:18.411679+00:00,120,8,05 D7 00 00 00 00 00 1B,python_can_virtual_baseline,011_python_can_virtual_bus,0.000178,python_can_virtual_bus_no_vehicle_no_adapter
9.250376,2026-06-04T12:19:18.421737+00:00,100,8,40 00 00 00 00 00 00 1C,python_can_virtual_baseline,011_python_can_virtual_bus,0.000174,python_can_virtual_bus_no_vehicle_no_adapter
9.250483,2026-06-04T12:19:18.421831+00:00,188,8,00 00 00 00 00 00 00 1D,python_can_virtual_baseline,011_python_can_virtual_bus,0.000036,python_can_virtual_bus_no_vehicle_no_adapter
9.250572,2026-06-04T12:19:18.421916+00:00,300,8,25 A0 0B AE B2 DA F4 07,python_can_virtual_baseline,011_python_can_virtual_bus,0.000061,python_can_virtual_bus_no_vehicle_no_adapter
9.300327,2026-06-04T12:19:18.471687+00:00,100,8,4B 00 00 00 00 00 00 1F,python_can_virtual_baseline,011_python_can_virtual_bus,0.000208,python_can_virtual_bus_no_vehicle_no_adapter
9.300434,2026-06-04T12:19:18.471778+00:00,188,8,00 00 00 00 00 00 00 20,python_can_virtual_baseline,011_python_can_virtual_bus,0.000034,python_can_virtual_bus_no_vehicle_no_adapter
9.310306,2026-06-04T12:19:18.481664+00:00,120,8,06 0F 00 00 00 00 00 21,python_can_virtual_baseline,011_python_can_virtual_bus,0.000138,python_can_virtual_bus_no_vehicle_no_adapter
9.350275,2026-06-04T12:19:18.521635+00:00,100,8,3D 00 00 00 00 00 00 22,python_can_virtual_baseline,011_python_can_virtual_bus,0.000144,python_can_virtual_bus_no_vehicle_no_adapter
9.350436,2026-06-04T12:19:18.521781+00:00,188,8,00 00 00 00 00 00 00 23,python_can_virtual_baseline,011_python_can_virtual_bus,0.000094,python_can_virtual_bus_no_vehicle_no_adapter
9.380277,2026-06-04T12:19:18.551634+00:00,120,8,06 83 00 00 00 00 00 24,python_can_virtual_baseline,011_python_can_virtual_bus,0.000149,python_can_virtual_bus_no_vehicle_no_adapter
9.400323,2026-06-04T12:19:18.571681+00:00,100,8,49 00 00 00 00 00 00 25,python_can_virtual_baseline,011_python_can_virtual_bus,0.000136,python_can_virtual_bus_no_vehicle_no_adapter
9.400408,2026-06-04T12:19:18.571750+00:00,188,8,00 00 00 00 00 00 00 26,python_can_virtual_baseline,011_python_can_virtual_bus,0.000027,python_can_virtual_bus_no_vehicle_no_adapter
9.450305,2026-06-04T12:19:18.621664+00:00,100,8,42 00 00 00 00 00 00 27,python_can_virtual_baseline,011_python_can_virtual_bus,0.000162,python_can_virtual_bus_no_vehicle_no_adapter
9.450398,2026-06-04T12:19:18.621740+00:00,188,8,00 00 00 00 00 00 00 28,python_can_virtual_baseline,011_python_can_virtual_bus,0.000025,python_can_virtual_bus_no_vehicle_no_adapter
9.450434,2026-06-04T12:19:18.621776+00:00,120,8,06 79 00 00 00 00 00 29,python_can_virtual_baseline,011_python_can_virtual_bus,0.000020,python_can_virtual_bus_no_vehicle_no_adapter
9.500289,2026-06-04T12:19:18.671647+00:00,100,8,3A 00 00 00 00 00 00 2A,python_can_virtual_baseline,011_python_can_virtual_bus,0.000149,python_can_virtual_bus_no_vehicle_no_adapter
9.500395,2026-06-04T12:19:18.671740+00:00,188,8,00 00 00 00 00 00 00 2B,python_can_virtual_baseline,011_python_can_virtual_bus,0.000032,python_can_virtual_bus_no_vehicle_no_adapter
9.500453,2026-06-04T12:19:18.671797+00:00,300,8,E9 53 80 CF 35 C0 B7 04,python_can_virtual_baseline,011_python_can_virtual_bus,0.000035,python_can_virtual_bus_no_vehicle_no_adapter
9.520325,2026-06-04T12:19:18.691686+00:00,120,8,06 F4 00 00 00 00 00 2D,python_can_virtual_baseline,011_python_can_virtual_bus,0.000143,python_can_virtual_bus_no_vehicle_no_adapter
9.550378,2026-06-04T12:19:18.721779+00:00,100,8,48 00 00 00 00 00 00 2E,python_can_virtual_baseline,011_python_can_virtual_bus,0.000131,python_can_virtual_bus_no_vehicle_no_adapter
9.550584,2026-06-04T12:19:18.721928+00:00,188,8,00 00 00 00 00 00 00 2F,python_can_virtual_baseline,011_python_can_virtual_bus,0.000032,python_can_virtual_bus_no_vehicle_no_adapter
9.590298,2026-06-04T12:19:18.761656+00:00,120,8,06 DC 00 00 00 00 00 30,python_can_virtual_baseline,011_python_can_virtual_bus,0.000160,python_can_virtual_bus_no_vehicle_no_adapter
9.600217,2026-06-04T12:19:18.771570+00:00,100,8,4B 00 00 00 00 00 00 31,python_can_virtual_baseline,011_python_can_virtual_bus,0.000113,python_can_virtual_bus_no_vehicle_no_adapter
9.600289,2026-06-04T12:19:18.771631+00:00,188,8,00 00 00 00 00 00 00 32,python_can_virtual_baseline,011_python_can_virtual_bus,0.000023,python_can_virtual_bus_no_vehicle_no_adapter
