timestamp_s,utc_iso,arbitration_id,dlc,data_hex,label,source,send_to_recv_latency_s,note
0.558160,2026-06-04T12:20:36.994880+00:00,1A4,8,00 00 00 08 00 00 00 01,python_can_icsim_replay,012_python_can_icsim_replay,0.000039,external_icsim_trace_replayed_on_python_can_virtual_bus
0.558389,2026-06-04T12:20:36.995109+00:00,1AA,8,7F FF 00 00 00 00 67 02,python_can_icsim_replay,012_python_can_icsim_replay,0.000032,external_icsim_trace_replayed_on_python_can_virtual_bus
0.558642,2026-06-04T12:20:36.995362+00:00,1B0,8,00 0F 00 00 00 01 48 00,python_can_icsim_replay,012_python_can_icsim_replay,0.000059,external_icsim_trace_replayed_on_python_can_virtual_bus
0.558871,2026-06-04T12:20:36.995591+00:00,1D0,8,00 00 00 00 00 00 00 0A,python_can_icsim_replay,012_python_can_icsim_replay,0.000030,external_icsim_trace_replayed_on_python_can_virtual_bus
0.560172,2026-06-04T12:20:36.996892+00:00,166,8,D0 32 00 09 00 00 00 00,python_can_icsim_replay,012_python_can_icsim_replay,0.000049,external_icsim_trace_replayed_on_python_can_virtual_bus
0.561428,2026-06-04T12:20:36.998149+00:00,158,8,00 00 00 00 00 00 00 0A,python_can_icsim_replay,012_python_can_icsim_replay,0.000051,external_icsim_trace_replayed_on_python_can_virtual_bus
0.561692,2026-06-04T12:20:36.998412+00:00,161,8,00 00 05 50 01 08 00 0D,python_can_icsim_replay,012_python_can_icsim_replay,0.000095,external_icsim_trace_replayed_on_python_can_virtual_bus
0.561747,2026-06-04T12:20:36.998465+00:00,39,8,00 1B 00 00 00 00 00 00,python_can_icsim_replay,012_python_can_icsim_replay,0.000029,external_icsim_trace_replayed_on_python_can_virtual_bus
0.561981,2026-06-04T12:20:36.998702+00:00,191,8,01 00 90 A1 41 00 30 00,python_can_icsim_replay,012_python_can_icsim_replay,0.000034,external_icsim_trace_replayed_on_python_can_virtual_bus
0.562207,2026-06-04T12:20:36.998926+00:00,164,8,00 00 C0 1A A8 00 00 31,python_can_icsim_replay,012_python_can_icsim_replay,0.000025,external_icsim_trace_replayed_on_python_can_virtual_bus
0.562383,2026-06-04T12:20:36.999102+00:00,133,8,00 00 00 00 98 00 00 00,python_can_icsim_replay,012_python_can_icsim_replay,0.000022,external_icsim_trace_replayed_on_python_can_virtual_bus
0.562815,2026-06-04T12:20:36.999535+00:00,136,8,00 02 00 00 00 00 00 1B,python_can_icsim_replay,012_python_can_icsim_replay,0.000095,external_icsim_trace_replayed_on_python_can_virtual_bus
0.562876,2026-06-04T12:20:36.999595+00:00,13A,8,00 00 00 00 00 00 00 19,python_can_icsim_replay,012_python_can_icsim_replay,0.000030,external_icsim_trace_replayed_on_python_can_virtual_bus
0.563186,2026-06-04T12:20:36.999906+00:00,13F,8,00 00 00 05 00 00 00 1F,python_can_icsim_replay,012_python_can_icsim_replay,0.000033,external_icsim_trace_replayed_on_python_can_virtual_bus
0.563400,2026-06-04T12:20:37.000119+00:00,17C,8,00 00 00 00 10 00 00 12,python_can_icsim_replay,012_python_can_icsim_replay,0.000033,external_icsim_trace_replayed_on_python_can_virtual_bus
0.563545,2026-06-04T12:20:37.000264+00:00,18E,8,00 00 5C 00 00 00 00 00,python_can_icsim_replay,012_python_can_icsim_replay,0.000031,external_icsim_trace_replayed_on_python_can_virtual_bus
0.564841,2026-06-04T12:20:37.001561+00:00,183,8,00 00 00 06 00 00 10 14,python_can_icsim_replay,012_python_can_icsim_replay,0.000035,external_icsim_trace_replayed_on_python_can_virtual_bus
0.565641,2026-06-04T12:20:37.002361+00:00,143,8,6B 6B 00 D1 00 00 00 00,python_can_icsim_replay,012_python_can_icsim_replay,0.000057,external_icsim_trace_replayed_on_python_can_virtual_bus
0.567724,2026-06-04T12:20:37.004445+00:00,95,8,80 00 07 F4 00 00 00 08,python_can_icsim_replay,012_python_can_icsim_replay,0.000052,external_icsim_trace_replayed_on_python_can_virtual_bus
0.570196,2026-06-04T12:20:37.006917+00:00,166,8,D0 32 00 18 00 00 00 00,python_can_icsim_replay,012_python_can_icsim_replay,0.000056,external_icsim_trace_replayed_on_python_can_virtual_bus
0.571424,2026-06-04T12:20:37.008145+00:00,158,8,00 00 00 00 00 00 00 19,python_can_icsim_replay,012_python_can_icsim_replay,0.000061,external_icsim_trace_replayed_on_python_can_virtual_bus
0.571679,2026-06-04T12:20:37.008400+00:00,161,8,00 00 05 50 01 08 00 1C,python_can_icsim_replay,012_python_can_icsim_replay,0.000081,external_icsim_trace_replayed_on_python_can_virtual_bus
0.571852,2026-06-04T12:20:37.008572+00:00,191,8,01 00 90 A1 41 00 03 00,python_can_icsim_replay,012_python_can_icsim_replay,0.000031,external_icsim_trace_replayed_on_python_can_virtual_bus
0.572078,2026-06-04T12:20:37.008798+00:00,164,8,00 00 C0 1A A8 00 00 04,python_can_icsim_replay,012_python_can_icsim_replay,0.000029,external_icsim_trace_replayed_on_python_can_virtual_bus
0.572262,2026-06-04T12:20:37.008982+00:00,133,8,00 00 00 00 A7 00 00 00,python_can_icsim_replay,012_python_can_icsim_replay,0.000033,external_icsim_trace_replayed_on_python_can_virtual_bus
0.572509,2026-06-04T12:20:37.009229+00:00,136,8,00 02 00 00 00 00 00 2A,python_can_icsim_replay,012_python_can_icsim_replay,0.000027,external_icsim_trace_replayed_on_python_can_virtual_bus
0.572751,2026-06-04T12:20:37.009470+00:00,13A,8,00 00 00 00 00 00 00 28,python_can_icsim_replay,012_python_can_icsim_replay,0.000025,external_icsim_trace_replayed_on_python_can_virtual_bus
0.572976,2026-06-04T12:20:37.009695+00:00,13F,8,00 00 00 05 00 00 00 2E,python_can_icsim_replay,012_python_can_icsim_replay,0.000021,external_icsim_trace_replayed_on_python_can_virtual_bus
0.573238,2026-06-04T12:20:37.009958+00:00,17C,8,00 00 00 00 10 00 00 21,python_can_icsim_replay,012_python_can_icsim_replay,0.000027,external_icsim_trace_replayed_on_python_can_virtual_bus
0.573363,2026-06-04T12:20:37.010082+00:00,18E,8,00 00 6B 00 00 00 00 00,python_can_icsim_replay,012_python_can_icsim_replay,0.000021,external_icsim_trace_replayed_on_python_can_virtual_bus
0.573600,2026-06-04T12:20:37.010320+00:00,1CF,8,80 05 00 00 00 3C 00 00,python_can_icsim_replay,012_python_can_icsim_replay,0.000033,external_icsim_trace_replayed_on_python_can_virtual_bus
0.573721,2026-06-04T12:20:37.010440+00:00,1DC,8,02 00 00 39 00 00 00 00,python_can_icsim_replay,012_python_can_icsim_replay,0.000029,external_icsim_trace_replayed_on_python_can_virtual_bus
0.574306,2026-06-04T12:20:37.011026+00:00,183,8,00 00 00 04 00 00 10 25,python_can_icsim_replay,012_python_can_icsim_replay,0.000034,external_icsim_trace_replayed_on_python_can_virtual_bus
0.575751,2026-06-04T12:20:37.012471+00:00,143,8,6B 6B 00 E0 00 00 00 00,python_can_icsim_replay,012_python_can_icsim_replay,0.000039,external_icsim_trace_replayed_on_python_can_virtual_bus
0.575821,2026-06-04T12:20:37.012540+00:00,39,8,00 2A 00 00 00 00 00 00,python_can_icsim_replay,012_python_can_icsim_replay,0.000025,external_icsim_trace_replayed_on_python_can_virtual_bus
0.577609,2026-06-04T12:20:37.014430+00:00,95,8,80 00 07 F4 00 00 00 17,python_can_icsim_replay,012_python_can_icsim_replay,0.000125,external_icsim_trace_replayed_on_python_can_virtual_bus
0.578173,2026-06-04T12:20:37.014893+00:00,1A4,8,00 00 00 08 00 00 00 10,python_can_icsim_replay,012_python_can_icsim_replay,0.000053,external_icsim_trace_replayed_on_python_can_virtual_bus
0.578398,2026-06-04T12:20:37.015118+00:00,1AA,8,7F FF 00 00 00 00 68 10,python_can_icsim_replay,012_python_can_icsim_replay,0.000032,external_icsim_trace_replayed_on_python_can_virtual_bus
0.578709,2026-06-04T12:20:37.015429+00:00,1B0,8,00 0F 00 00 00 01 57 00,python_can_icsim_replay,012_python_can_icsim_replay,0.000111,external_icsim_trace_replayed_on_python_can_virtual_bus
0.578883,2026-06-04T12:20:37.015603+00:00,1D0,8,00 00 00 00 00 00 00 0A,python_can_icsim_replay,012_python_can_icsim_replay,0.000034,external_icsim_trace_replayed_on_python_can_virtual_bus
0.580151,2026-06-04T12:20:37.016871+00:00,166,8,D0 32 00 27 00 00 00 00,python_can_icsim_replay,012_python_can_icsim_replay,0.000042,external_icsim_trace_replayed_on_python_can_virtual_bus
0.581404,2026-06-04T12:20:37.018124+00:00,158,8,00 00 00 00 00 00 00 28,python_can_icsim_replay,012_python_can_icsim_replay,0.000041,external_icsim_trace_replayed_on_python_can_virtual_bus
0.581650,2026-06-04T12:20:37.018372+00:00,161,8,00 00 05 50 01 08 00 2B,python_can_icsim_replay,012_python_can_icsim_replay,0.000056,external_icsim_trace_replayed_on_python_can_virtual_bus
0.581908,2026-06-04T12:20:37.018628+00:00,191,8,01 00 90 A1 41 00 12 00,python_can_icsim_replay,012_python_can_icsim_replay,0.000033,external_icsim_trace_replayed_on_python_can_virtual_bus
0.582199,2026-06-04T12:20:37.018919+00:00,164,8,00 00 C0 1A A8 00 00 13,python_can_icsim_replay,012_python_can_icsim_replay,0.000033,external_icsim_trace_replayed_on_python_can_virtual_bus
0.582463,2026-06-04T12:20:37.019184+00:00,133,8,00 00 00 00 B6 00 00 00,python_can_icsim_replay,012_python_can_icsim_replay,0.000032,external_icsim_trace_replayed_on_python_can_virtual_bus
0.582628,2026-06-04T12:20:37.019350+00:00,136,8,00 02 00 00 00 00 00 39,python_can_icsim_replay,012_python_can_icsim_replay,0.000048,external_icsim_trace_replayed_on_python_can_virtual_bus
0.582872,2026-06-04T12:20:37.019592+00:00,13A,8,00 00 00 00 00 00 00 37,python_can_icsim_replay,012_python_can_icsim_replay,0.000032,external_icsim_trace_replayed_on_python_can_virtual_bus
0.583106,2026-06-04T12:20:37.019826+00:00,13F,8,00 00 00 05 00 00 00 3D,python_can_icsim_replay,012_python_can_icsim_replay,0.000030,external_icsim_trace_replayed_on_python_can_virtual_bus
0.583357,2026-06-04T12:20:37.020077+00:00,17C,8,00 00 00 00 10 00 00 30,python_can_icsim_replay,012_python_can_icsim_replay,0.000036,external_icsim_trace_replayed_on_python_can_virtual_bus
0.583489,2026-06-04T12:20:37.020208+00:00,18E,8,00 00 7A 00 00 00 00 00,python_can_icsim_replay,012_python_can_icsim_replay,0.000029,external_icsim_trace_replayed_on_python_can_virtual_bus
0.583805,2026-06-04T12:20:37.020525+00:00,294,8,04 0B 00 02 CF 5A 00 2C,python_can_icsim_replay,012_python_can_icsim_replay,0.000052,external_icsim_trace_replayed_on_python_can_virtual_bus
0.584019,2026-06-04T12:20:37.020738+00:00,21E,8,03 E8 37 45 22 06 2F 00,python_can_icsim_replay,012_python_can_icsim_replay,0.000036,external_icsim_trace_replayed_on_python_can_virtual_bus
0.584840,2026-06-04T12:20:37.021560+00:00,183,8,00 00 00 03 00 00 10 35,python_can_icsim_replay,012_python_can_icsim_replay,0.000037,external_icsim_trace_replayed_on_python_can_virtual_bus
0.585657,2026-06-04T12:20:37.022378+00:00,143,8,6B 6B 00 FF 00 00 00 00,python_can_icsim_replay,012_python_can_icsim_replay,0.000077,external_icsim_trace_replayed_on_python_can_virtual_bus
0.587513,2026-06-04T12:20:37.024234+00:00,95,8,80 00 07 F4 00 00 00 26,python_can_icsim_replay,012_python_can_icsim_replay,0.000047,external_icsim_trace_replayed_on_python_can_virtual_bus
0.590148,2026-06-04T12:20:37.026869+00:00,166,8,D0 32 00 36 00 00 00 00,python_can_icsim_replay,012_python_can_icsim_replay,0.000039,external_icsim_trace_replayed_on_python_can_virtual_bus
0.590687,2026-06-04T12:20:37.027408+00:00,39,8,00 39 00 00 00 00 00 00,python_can_icsim_replay,012_python_can_icsim_replay,0.000107,external_icsim_trace_replayed_on_python_can_virtual_bus
0.591403,2026-06-04T12:20:37.028122+00:00,158,8,00 00 00 00 00 00 00 37,python_can_icsim_replay,012_python_can_icsim_replay,0.000039,external_icsim_trace_replayed_on_python_can_virtual_bus
0.591693,2026-06-04T12:20:37.028413+00:00,161,8,00 00 05 50 01 08 00 3A,python_can_icsim_replay,012_python_can_icsim_replay,0.000099,external_icsim_trace_replayed_on_python_can_virtual_bus
0.591842,2026-06-04T12:20:37.028562+00:00,191,8,01 00 90 A1 41 00 21 00,python_can_icsim_replay,012_python_can_icsim_replay,0.000032,external_icsim_trace_replayed_on_python_can_virtual_bus
0.592086,2026-06-04T12:20:37.028806+00:00,164,8,00 00 C0 1A A8 00 00 22,python_can_icsim_replay,012_python_can_icsim_replay,0.000028,external_icsim_trace_replayed_on_python_can_virtual_bus
0.592259,2026-06-04T12:20:37.028979+00:00,133,8,00 00 00 00 89 00 00 00,python_can_icsim_replay,012_python_can_icsim_replay,0.000030,external_icsim_trace_replayed_on_python_can_virtual_bus
0.592521,2026-06-04T12:20:37.029240+00:00,136,8,00 02 00 00 00 00 00 0C,python_can_icsim_replay,012_python_can_icsim_replay,0.000029,external_icsim_trace_replayed_on_python_can_virtual_bus
0.592767,2026-06-04T12:20:37.029519+00:00,13A,8,00 00 00 00 00 00 00 0A,python_can_icsim_replay,012_python_can_icsim_replay,0.000029,external_icsim_trace_replayed_on_python_can_virtual_bus
0.592995,2026-06-04T12:20:37.029714+00:00,13F,8,00 00 00 05 00 00 00 00,python_can_icsim_replay,012_python_can_icsim_replay,0.000027,external_icsim_trace_replayed_on_python_can_virtual_bus
0.593256,2026-06-04T12:20:37.029975+00:00,17C,8,00 00 00 00 10 00 00 03,python_can_icsim_replay,012_python_can_icsim_replay,0.000027,external_icsim_trace_replayed_on_python_can_virtual_bus
0.593382,2026-06-04T12:20:37.030101+00:00,18E,8,00 00 4D 00 00 00 00 00,python_can_icsim_replay,012_python_can_icsim_replay,0.000024,external_icsim_trace_replayed_on_python_can_virtual_bus
0.593663,2026-06-04T12:20:37.030382+00:00,1CF,8,80 05 00 00 00 0F 00 00,python_can_icsim_replay,012_python_can_icsim_replay,0.000088,external_icsim_trace_replayed_on_python_can_virtual_bus
0.593709,2026-06-04T12:20:37.030428+00:00,1DC,8,02 00 00 0C 00 00 00 00,python_can_icsim_replay,012_python_can_icsim_replay,0.000023,external_icsim_trace_replayed_on_python_can_virtual_bus
0.594297,2026-06-04T12:20:37.031017+00:00,183,8,00 00 00 0A 00 00 10 01,python_can_icsim_replay,012_python_can_icsim_replay,0.000037,external_icsim_trace_replayed_on_python_can_virtual_bus
0.595687,2026-06-04T12:20:37.032407+00:00,143,8,6B 6B 00 C2 00 00 00 00,python_can_icsim_replay,012_python_can_icsim_replay,0.000080,external_icsim_trace_replayed_on_python_can_virtual_bus
0.596162,2026-06-04T12:20:37.032882+00:00,333,8,00 00 00 00 00 00 1E 00,python_can_icsim_replay,012_python_can_icsim_replay,0.000028,external_icsim_trace_replayed_on_python_can_virtual_bus
0.597473,2026-06-04T12:20:37.034193+00:00,95,8,80 00 07 F4 00 00 00 35,python_can_icsim_replay,012_python_can_icsim_replay,0.000037,external_icsim_trace_replayed_on_python_can_virtual_bus
0.598144,2026-06-04T12:20:37.034864+00:00,1A4,8,00 00 00 08 00 00 00 2F,python_can_icsim_replay,012_python_can_icsim_replay,0.000035,external_icsim_trace_replayed_on_python_can_virtual_bus
0.598393,2026-06-04T12:20:37.035113+00:00,1AA,8,7F FF 00 00 00 00 68 2F,python_can_icsim_replay,012_python_can_icsim_replay,0.000034,external_icsim_trace_replayed_on_python_can_virtual_bus
0.598688,2026-06-04T12:20:37.035410+00:00,1B0,8,00 0F 00 00 00 01 66 00,python_can_icsim_replay,012_python_can_icsim_replay,0.000081,external_icsim_trace_replayed_on_python_can_virtual_bus
0.598873,2026-06-04T12:20:37.035592+00:00,1D0,8,00 00 00 00 00 00 00 0A,python_can_icsim_replay,012_python_can_icsim_replay,0.000031,external_icsim_trace_replayed_on_python_can_virtual_bus
0.600149,2026-06-04T12:20:37.036869+00:00,166,8,D0 32 00 09 00 00 00 00,python_can_icsim_replay,012_python_can_icsim_replay,0.000032,external_icsim_trace_replayed_on_python_can_virtual_bus
0.601391,2026-06-04T12:20:37.038111+00:00,158,8,00 00 00 00 00 00 00 0A,python_can_icsim_replay,012_python_can_icsim_replay,0.000033,external_icsim_trace_replayed_on_python_can_virtual_bus
0.601609,2026-06-04T12:20:37.038370+00:00,161,8,00 00 05 50 01 08 00 0D,python_can_icsim_replay,012_python_can_icsim_replay,0.000025,external_icsim_trace_replayed_on_python_can_virtual_bus
0.601825,2026-06-04T12:20:37.038544+00:00,191,8,01 00 90 A1 41 00 30 00,python_can_icsim_replay,012_python_can_icsim_replay,0.000024,external_icsim_trace_replayed_on_python_can_virtual_bus
0.602224,2026-06-04T12:20:37.038944+00:00,133,8,00 00 00 00 98 00 00 00,python_can_icsim_replay,012_python_can_icsim_replay,0.000035,external_icsim_trace_replayed_on_python_can_virtual_bus
0.602479,2026-06-04T12:20:37.039199+00:00,136,8,00 02 00 00 00 00 00 1B,python_can_icsim_replay,012_python_can_icsim_replay,0.000037,external_icsim_trace_replayed_on_python_can_virtual_bus
0.602716,2026-06-04T12:20:37.039436+00:00,13A,8,00 00 00 00 00 00 00 19,python_can_icsim_replay,012_python_can_icsim_replay,0.000038,external_icsim_trace_replayed_on_python_can_virtual_bus
0.602974,2026-06-04T12:20:37.039694+00:00,13F,8,00 00 00 05 00 00 00 1F,python_can_icsim_replay,012_python_can_icsim_replay,0.000035,external_icsim_trace_replayed_on_python_can_virtual_bus
0.603266,2026-06-04T12:20:37.039986+00:00,164,8,00 00 C0 1A A8 00 00 31,python_can_icsim_replay,012_python_can_icsim_replay,0.000035,external_icsim_trace_replayed_on_python_can_virtual_bus
0.603429,2026-06-04T12:20:37.040149+00:00,17C,8,00 00 00 00 10 00 00 12,python_can_icsim_replay,012_python_can_icsim_replay,0.000029,external_icsim_trace_replayed_on_python_can_virtual_bus
0.603562,2026-06-04T12:20:37.040281+00:00,18E,8,00 00 5C 00 00 00 00 00,python_can_icsim_replay,012_python_can_icsim_replay,0.000024,external_icsim_trace_replayed_on_python_can_virtual_bus
0.604730,2026-06-04T12:20:37.041449+00:00,183,8,00 00 00 07 00 00 10 13,python_can_icsim_replay,012_python_can_icsim_replay,0.000035,external_icsim_trace_replayed_on_python_can_virtual_bus
0.604800,2026-06-04T12:20:37.041519+00:00,39,8,00 0C 00 00 00 00 00 00,python_can_icsim_replay,012_python_can_icsim_replay,0.000046,external_icsim_trace_replayed_on_python_can_virtual_bus
0.605679,2026-06-04T12:20:37.042398+00:00,143,8,6B 6B 00 D1 00 00 00 00,python_can_icsim_replay,012_python_can_icsim_replay,0.000082,external_icsim_trace_replayed_on_python_can_virtual_bus
0.607464,2026-06-04T12:20:37.044184+00:00,95,8,80 00 07 F4 00 00 00 08,python_can_icsim_replay,012_python_can_icsim_replay,0.000033,external_icsim_trace_replayed_on_python_can_virtual_bus
0.610155,2026-06-04T12:20:37.046875+00:00,166,8,D0 32 00 18 00 00 00 00,python_can_icsim_replay,012_python_can_icsim_replay,0.000044,external_icsim_trace_replayed_on_python_can_virtual_bus
0.611393,2026-06-04T12:20:37.048112+00:00,158,8,00 00 00 00 00 00 00 19,python_can_icsim_replay,012_python_can_icsim_replay,0.000034,external_icsim_trace_replayed_on_python_can_virtual_bus
0.611681,2026-06-04T12:20:37.048402+00:00,161,8,00 00 05 50 01 08 00 1C,python_can_icsim_replay,012_python_can_icsim_replay,0.000045,external_icsim_trace_replayed_on_python_can_virtual_bus
0.611845,2026-06-04T12:20:37.048564+00:00,191,8,01 00 90 A1 41 00 03 00,python_can_icsim_replay,012_python_can_icsim_replay,0.000028,external_icsim_trace_replayed_on_python_can_virtual_bus
0.612154,2026-06-04T12:20:37.048874+00:00,164,8,00 00 C0 1A A8 00 00 04,python_can_icsim_replay,012_python_can_icsim_replay,0.000035,external_icsim_trace_replayed_on_python_can_virtual_bus
0.612358,2026-06-04T12:20:37.049078+00:00,133,8,00 00 00 00 A7 00 00 00,python_can_icsim_replay,012_python_can_icsim_replay,0.000041,external_icsim_trace_replayed_on_python_can_virtual_bus
0.612574,2026-06-04T12:20:37.049293+00:00,136,8,00 02 00 00 00 00 00 2A,python_can_icsim_replay,012_python_can_icsim_replay,0.000032,external_icsim_trace_replayed_on_python_can_virtual_bus
0.612839,2026-06-04T12:20:37.049561+00:00,13A,8,00 00 00 00 00 00 00 28,python_can_icsim_replay,012_python_can_icsim_replay,0.000035,external_icsim_trace_replayed_on_python_can_virtual_bus
0.613104,2026-06-04T12:20:37.049824+00:00,13F,8,00 00 00 05 00 00 00 2E,python_can_icsim_replay,012_python_can_icsim_replay,0.000033,external_icsim_trace_replayed_on_python_can_virtual_bus
0.613313,2026-06-04T12:20:37.050033+00:00,17C,8,00 00 00 00 10 00 00 21,python_can_icsim_replay,012_python_can_icsim_replay,0.000027,external_icsim_trace_replayed_on_python_can_virtual_bus
0.613453,2026-06-04T12:20:37.050172+00:00,18E,8,00 00 6B 00 00 00 00 00,python_can_icsim_replay,012_python_can_icsim_replay,0.000024,external_icsim_trace_replayed_on_python_can_virtual_bus
0.613709,2026-06-04T12:20:37.050429+00:00,1CF,8,80 05 00 00 00 1E 00 00,python_can_icsim_replay,012_python_can_icsim_replay,0.000023,external_icsim_trace_replayed_on_python_can_virtual_bus
0.613742,2026-06-04T12:20:37.050460+00:00,1DC,8,02 00 00 1B 00 00 00 00,python_can_icsim_replay,012_python_can_icsim_replay,0.000017,external_icsim_trace_replayed_on_python_can_virtual_bus
0.613988,2026-06-04T12:20:37.050707+00:00,320,8,00 00 12 00 00 00 00 00,python_can_icsim_replay,012_python_can_icsim_replay,0.000029,external_icsim_trace_replayed_on_python_can_virtual_bus
0.614214,2026-06-04T12:20:37.050933+00:00,324,8,74 65 00 00 00 00 0E 1A,python_can_icsim_replay,012_python_can_icsim_replay,0.000021,external_icsim_trace_replayed_on_python_can_virtual_bus
0.614463,2026-06-04T12:20:37.051182+00:00,183,8,00 00 00 05 00 00 10 24,python_can_icsim_replay,012_python_can_icsim_replay,0.000025,external_icsim_trace_replayed_on_python_can_virtual_bus
0.614731,2026-06-04T12:20:37.051450+00:00,37C,8,FD 00 FD 00 09 7F 00 1A,python_can_icsim_replay,012_python_can_icsim_replay,0.000032,external_icsim_trace_replayed_on_python_can_virtual_bus
0.615767,2026-06-04T12:20:37.052515+00:00,143,8,6B 6B 00 E0 00 00 00 00,python_can_icsim_replay,012_python_can_icsim_replay,0.000030,external_icsim_trace_replayed_on_python_can_virtual_bus
0.616719,2026-06-04T12:20:37.053439+00:00,305,8,80 26 00 00 00 00 00 00,python_can_icsim_replay,012_python_can_icsim_replay,0.000028,external_icsim_trace_replayed_on_python_can_virtual_bus
0.617477,2026-06-04T12:20:37.054197+00:00,95,8,80 00 07 F4 00 00 00 17,python_can_icsim_replay,012_python_can_icsim_replay,0.000033,external_icsim_trace_replayed_on_python_can_virtual_bus
0.618235,2026-06-04T12:20:37.054955+00:00,1A4,8,00 00 00 08 00 00 00 3E,python_can_icsim_replay,012_python_can_icsim_replay,0.000030,external_icsim_trace_replayed_on_python_can_virtual_bus
0.618463,2026-06-04T12:20:37.055183+00:00,1AA,8,7F FF 00 00 00 00 67 3F,python_can_icsim_replay,012_python_can_icsim_replay,0.000031,external_icsim_trace_replayed_on_python_can_virtual_bus
0.618749,2026-06-04T12:20:37.055469+00:00,1B0,8,00 0F 00 00 00 01 75 00,python_can_icsim_replay,012_python_can_icsim_replay,0.000046,external_icsim_trace_replayed_on_python_can_virtual_bus
0.618970,2026-06-04T12:20:37.055689+00:00,1D0,8,00 00 00 00 00 00 00 0A,python_can_icsim_replay,012_python_can_icsim_replay,0.000027,external_icsim_trace_replayed_on_python_can_virtual_bus
0.620124,2026-06-04T12:20:37.056844+00:00,166,8,D0 32 00 27 00 00 00 00,python_can_icsim_replay,012_python_can_icsim_replay,0.000029,external_icsim_trace_replayed_on_python_can_virtual_bus
0.621384,2026-06-04T12:20:37.058104+00:00,158,8,00 00 00 00 00 00 00 28,python_can_icsim_replay,012_python_can_icsim_replay,0.000030,external_icsim_trace_replayed_on_python_can_virtual_bus
0.621604,2026-06-04T12:20:37.058323+00:00,161,8,00 00 05 50 01 08 00 2B,python_can_icsim_replay,012_python_can_icsim_replay,0.000023,external_icsim_trace_replayed_on_python_can_virtual_bus
0.621855,2026-06-04T12:20:37.058576+00:00,191,8,01 00 90 A1 41 00 12 00,python_can_icsim_replay,012_python_can_icsim_replay,0.000039,external_icsim_trace_replayed_on_python_can_virtual_bus
0.622195,2026-06-04T12:20:37.058915+00:00,18E,8,00 00 7A 00 00 00 00 00,python_can_icsim_replay,012_python_can_icsim_replay,0.000040,external_icsim_trace_replayed_on_python_can_virtual_bus
0.622238,2026-06-04T12:20:37.058957+00:00,133,8,00 00 00 00 B6 00 00 00,python_can_icsim_replay,012_python_can_icsim_replay,0.000021,external_icsim_trace_replayed_on_python_can_virtual_bus
0.622494,2026-06-04T12:20:37.059213+00:00,136,8,00 02 00 00 00 00 00 39,python_can_icsim_replay,012_python_can_icsim_replay,0.000027,external_icsim_trace_replayed_on_python_can_virtual_bus
0.622733,2026-06-04T12:20:37.059452+00:00,13A,8,00 00 00 00 00 00 00 37,python_can_icsim_replay,012_python_can_icsim_replay,0.000024,external_icsim_trace_replayed_on_python_can_virtual_bus
0.622966,2026-06-04T12:20:37.059685+00:00,13F,8,00 00 00 05 00 00 00 3D,python_can_icsim_replay,012_python_can_icsim_replay,0.000022,external_icsim_trace_replayed_on_python_can_virtual_bus
0.623218,2026-06-04T12:20:37.059938+00:00,164,8,00 00 C0 1A A8 00 00 13,python_can_icsim_replay,012_python_can_icsim_replay,0.000028,external_icsim_trace_replayed_on_python_can_virtual_bus
0.623457,2026-06-04T12:20:37.060175+00:00,17C,8,00 00 00 00 10 00 00 30,python_can_icsim_replay,012_python_can_icsim_replay,0.000021,external_icsim_trace_replayed_on_python_can_virtual_bus
0.623716,2026-06-04T12:20:37.060436+00:00,294,8,04 0B 00 02 CF 5A 00 3B,python_can_icsim_replay,012_python_can_icsim_replay,0.000033,external_icsim_trace_replayed_on_python_can_virtual_bus
0.623970,2026-06-04T12:20:37.060689+00:00,21E,8,03 E8 37 45 22 06 3E 00,python_can_icsim_replay,012_python_can_icsim_replay,0.000021,external_icsim_trace_replayed_on_python_can_virtual_bus
0.624665,2026-06-04T12:20:37.061386+00:00,39,8,00 1B 00 00 00 00 00 00,python_can_icsim_replay,012_python_can_icsim_replay,0.000036,external_icsim_trace_replayed_on_python_can_virtual_bus
0.624920,2026-06-04T12:20:37.061640+00:00,183,8,00 00 00 0B 00 00 10 3D,python_can_icsim_replay,012_python_can_icsim_replay,0.000032,external_icsim_trace_replayed_on_python_can_virtual_bus
0.625597,2026-06-04T12:20:37.062317+00:00,143,8,6B 6B 00 FF 00 00 00 00,python_can_icsim_replay,012_python_can_icsim_replay,0.000036,external_icsim_trace_replayed_on_python_can_virtual_bus
0.627514,2026-06-04T12:20:37.064235+00:00,95,8,80 00 07 F4 00 00 00 26,python_can_icsim_replay,012_python_can_icsim_replay,0.000050,external_icsim_trace_replayed_on_python_can_virtual_bus
0.630179,2026-06-04T12:20:37.066901+00:00,166,8,D0 32 00 36 00 00 00 00,python_can_icsim_replay,012_python_can_icsim_replay,0.000059,external_icsim_trace_replayed_on_python_can_virtual_bus
0.631410,2026-06-04T12:20:37.068131+00:00,158,8,00 00 00 00 00 00 00 37,python_can_icsim_replay,012_python_can_icsim_replay,0.000043,external_icsim_trace_replayed_on_python_can_virtual_bus
0.631647,2026-06-04T12:20:37.068367+00:00,161,8,00 00 05 50 01 08 00 3A,python_can_icsim_replay,012_python_can_icsim_replay,0.000050,external_icsim_trace_replayed_on_python_can_virtual_bus
