experiment_id,timestamp_epoch_s,relative_time_s,attack_label,arbitration_id,dlc,payload_hex,semantic_label,source_component,decoded_speed_kmh,notes
009_icsim_spoof_injection,1398128223.803317,0.000000,external_replay_baseline,166,4,D0320009,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.754582,0.951265,external_replay_baseline,158,8,0000000000000037,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.754822,0.951505,external_replay_baseline,161,8,000005500108003A,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.755039,0.951722,external_replay_baseline,191,7,010010A1410029,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.755285,0.951968,external_replay_baseline,164,8,0000C01AA8000022,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.755466,0.952149,external_replay_baseline,133,5,0000000089,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.755719,0.952402,external_replay_baseline,136,8,000200000000000C,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.755961,0.952644,external_replay_baseline,13A,8,000000000000000A,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.756213,0.952896,external_replay_baseline,13F,8,0000000500000000,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.756461,0.953144,external_replay_baseline,17C,8,0000000010000003,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.756600,0.953283,external_replay_baseline,18E,3,00004D,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.756811,0.953494,external_replay_baseline,1CF,6,80050000002D,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.756976,0.953659,external_replay_baseline,1DC,4,0200002A,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.757557,0.954240,external_replay_baseline,183,8,0000000D0000100E,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.758785,0.955468,external_replay_baseline,143,4,6B6B00C2,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.760671,0.957354,external_replay_baseline,95,8,800007F400000035,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.761347,0.958030,external_replay_baseline,1A4,8,0000000800000001,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.761597,0.958280,external_replay_baseline,1AA,8,7FFF000000006801,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.761833,0.958516,external_replay_baseline,1B0,7,000F0000000148,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.762090,0.958773,external_replay_baseline,1D0,8,000000000000000A,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.763348,0.960031,external_replay_baseline,166,4,D0320009,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.764581,0.961264,external_replay_baseline,158,8,000000000000000A,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.764821,0.961504,external_replay_baseline,161,8,000005500108000D,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.765037,0.961720,external_replay_baseline,191,7,010010A1410038,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.765158,0.961841,external_replay_baseline,39,2,000C,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.765373,0.962056,external_replay_baseline,133,5,0000000098,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.765620,0.962303,external_replay_baseline,136,8,000200000000001B,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.765868,0.962551,external_replay_baseline,13A,8,0000000000000019,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.766118,0.962801,external_replay_baseline,13F,8,000000050000001F,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.766359,0.963042,external_replay_baseline,164,8,0000C01AA8000031,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.766606,0.963289,external_replay_baseline,17C,8,0000000010000012,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.766747,0.963430,external_replay_baseline,18E,3,00005C,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.767963,0.964646,external_replay_baseline,183,8,0000001100001018,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.768808,0.965491,external_replay_baseline,143,4,6B6B00D1,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.770676,0.967359,external_replay_baseline,95,8,800007F400000008,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.773317,0.970000,spoofed_injection,244,8,0000E9C700AA55E9,spoofed_icsim_speed,icsim_spoof_injector_medium,199,ATTACK spoofed ICSim speed=199km/h intensity=medium
009_icsim_spoof_injection,1398128224.773329,0.970012,external_replay_baseline,166,4,D0320018,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.774582,0.971265,external_replay_baseline,158,8,0000000000000019,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.774820,0.971503,external_replay_baseline,161,8,000005500108001C,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.775036,0.971719,external_replay_baseline,191,7,010010A141000B,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.775283,0.971966,external_replay_baseline,164,8,0000C01AA8000004,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.775460,0.972143,external_replay_baseline,133,5,00000000A7,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.775713,0.972396,external_replay_baseline,136,8,000200000000002A,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.775961,0.972644,external_replay_baseline,13A,8,0000000000000028,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.776204,0.972887,external_replay_baseline,13F,8,000000050000002E,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.776452,0.973135,external_replay_baseline,17C,8,0000000010000021,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.776590,0.973273,external_replay_baseline,18E,3,00006B,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.776801,0.973484,external_replay_baseline,1CF,6,80050000003C,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.776967,0.973650,external_replay_baseline,1DC,4,02000039,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.777578,0.974261,external_replay_baseline,183,8,0000000C0000102D,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.778454,0.975137,external_replay_baseline,39,2,001B,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.778765,0.975448,external_replay_baseline,143,4,6B6B00E0,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.780676,0.977359,external_replay_baseline,95,8,800007F400000017,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.781344,0.978027,external_replay_baseline,1A4,8,0000000800000010,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.781596,0.978279,external_replay_baseline,1AA,8,7FFF000000006810,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.781836,0.978519,external_replay_baseline,1B0,7,000F0000000157,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.782093,0.978776,external_replay_baseline,1D0,8,000000000000000A,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.783324,0.980007,external_replay_baseline,166,4,D0320027,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.784579,0.981262,external_replay_baseline,158,8,0000000000000028,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.784817,0.981500,external_replay_baseline,161,8,000005500108002B,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.785033,0.981716,external_replay_baseline,191,7,010010A141001A,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.785393,0.982076,external_replay_baseline,164,8,0000C01AA8000013,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.785570,0.982253,external_replay_baseline,133,5,00000000B6,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.785822,0.982505,external_replay_baseline,136,8,0002000000000039,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.786071,0.982754,external_replay_baseline,13A,8,0000000000000037,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.786320,0.983003,external_replay_baseline,13F,8,000000050000003D,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.786569,0.983252,external_replay_baseline,17C,8,0000000010000030,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.786708,0.983391,external_replay_baseline,18E,3,00007A,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.786955,0.983638,external_replay_baseline,294,8,040B0002CF5A000E,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.787211,0.983894,external_replay_baseline,21E,7,03E83745220601,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.788094,0.984777,external_replay_baseline,183,8,000000090000103F,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.788754,0.985437,external_replay_baseline,143,4,6B6B00FF,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.790679,0.987362,external_replay_baseline,95,8,800007F400000026,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.792442,0.989125,external_replay_baseline,39,2,002A,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.793327,0.990010,external_replay_baseline,166,4,D0320036,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.794581,0.991264,external_replay_baseline,158,8,0000000000000037,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.794821,0.991504,external_replay_baseline,161,8,000005500108003A,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.795036,0.991719,external_replay_baseline,191,7,010010A1410029,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.795283,0.991966,external_replay_baseline,164,8,0000C01AA8000022,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.795464,0.992147,external_replay_baseline,133,5,0000000089,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.795718,0.992401,external_replay_baseline,136,8,000200000000000C,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.795965,0.992648,external_replay_baseline,13A,8,000000000000000A,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.796209,0.992892,external_replay_baseline,13F,8,0000000500000000,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.796458,0.993141,external_replay_baseline,17C,8,0000000010000003,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.796598,0.993281,external_replay_baseline,18E,3,00004D,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.796813,0.993496,external_replay_baseline,1CF,6,80050000000F,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.796978,0.993661,external_replay_baseline,1DC,4,0200000C,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.797564,0.994247,external_replay_baseline,183,8,0000000600001005,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.798751,0.995434,external_replay_baseline,143,4,6B6B00C2,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.799377,0.996060,external_replay_baseline,333,7,0000000000001E,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.800680,0.997363,external_replay_baseline,95,8,800007F400000035,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.801342,0.998025,external_replay_baseline,1A4,8,000000080000002F,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.801591,0.998274,external_replay_baseline,1AA,8,7FFF00000000682F,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.801833,0.998516,external_replay_baseline,1B0,7,000F0000000166,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.802086,0.998769,external_replay_baseline,1D0,8,000000000000000A,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.803346,1.000029,external_replay_baseline,166,4,D0320009,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.804580,1.001263,external_replay_baseline,158,8,000000000000000A,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.804819,1.001502,external_replay_baseline,161,8,000005500108000D,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.805036,1.001719,external_replay_baseline,191,7,010010A1410038,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.805371,1.002054,external_replay_baseline,133,5,0000000098,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.805616,1.002299,external_replay_baseline,136,8,000200000000001B,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.805864,1.002547,external_replay_baseline,13A,8,0000000000000019,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.806115,1.002798,external_replay_baseline,13F,8,000000050000001F,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.806357,1.003040,external_replay_baseline,164,8,0000C01AA8000031,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.806603,1.003286,external_replay_baseline,17C,8,0000000010000012,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.806744,1.003427,external_replay_baseline,18E,3,00005C,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.806937,1.003620,external_replay_baseline,39,2,0039,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.808080,1.004763,external_replay_baseline,183,8,0000000C0000101E,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.808752,1.005435,external_replay_baseline,143,4,6B6B00D1,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.810685,1.007368,external_replay_baseline,95,8,800007F400000008,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.813317,1.010000,spoofed_injection,244,8,0000E9CA00AA55E9,spoofed_icsim_speed,icsim_spoof_injector_medium,202,ATTACK spoofed ICSim speed=202km/h intensity=medium
009_icsim_spoof_injection,1398128224.813329,1.010012,external_replay_baseline,166,4,D0320018,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.814581,1.011264,external_replay_baseline,158,8,0000000000000019,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.814819,1.011502,external_replay_baseline,161,8,000005500108001C,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.815032,1.011715,external_replay_baseline,191,7,010090A1410003,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.815339,1.012022,external_replay_baseline,164,8,0000C01AA8000004,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.815519,1.012202,external_replay_baseline,133,5,00000000A7,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.815772,1.012455,external_replay_baseline,136,8,000200000000002A,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.816020,1.012703,external_replay_baseline,13A,8,0000000000000028,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.816266,1.012949,external_replay_baseline,13F,8,000000050000002E,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.816511,1.013194,external_replay_baseline,17C,8,0000000010000021,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.816649,1.013332,external_replay_baseline,18E,3,00006B,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.816860,1.013543,external_replay_baseline,1CF,6,80050000001E,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.817026,1.013709,external_replay_baseline,1DC,4,0200001B,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.817178,1.013861,external_replay_baseline,320,3,000012,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.817429,1.014112,external_replay_baseline,324,8,7465000000000E1A,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.817672,1.014355,external_replay_baseline,37C,8,FD00FD00097F001A,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.817922,1.014605,external_replay_baseline,183,8,0000001000001028,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.818889,1.015572,external_replay_baseline,143,4,6B6B00E0,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.820687,1.017370,external_replay_baseline,95,8,800007F400000017,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.821424,1.018107,external_replay_baseline,1A4,8,000000080000003E,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.821669,1.018352,external_replay_baseline,1AA,8,7FFF00000000673F,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
009_icsim_spoof_injection,1398128224.821895,1.018578,external_replay_baseline,1B0,7,000F0000000175,icsim_sample_frame,ICSim/data/sample-can.log,,external ICSim sample CAN traffic; labels unavailable; replay/ingestion evidence only
