timestamp_s,utc_iso,arbitration_id,dlc,data_hex,label,source,note
4.350242,2026-06-04T11:57:39.110261+00:00,188,8,00 00 00 00 00 00 00 00,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
4.400113,2026-06-04T11:57:39.160164+00:00,100,8,3F 00 00 00 00 00 00 01,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
4.400190,2026-06-04T11:57:39.160207+00:00,188,8,00 00 00 00 00 00 00 02,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
4.410107,2026-06-04T11:57:39.170146+00:00,120,8,06 B3 00 00 00 00 00 03,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
4.450138,2026-06-04T11:57:39.210189+00:00,100,8,3E 00 00 00 00 00 00 04,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
4.450217,2026-06-04T11:57:39.210235+00:00,188,8,00 00 00 00 00 00 00 05,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
4.480111,2026-06-04T11:57:39.240159+00:00,120,8,07 39 00 00 00 00 00 06,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
4.500132,2026-06-04T11:57:39.260180+00:00,100,8,47 00 00 00 00 00 00 07,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
4.500203,2026-06-04T11:57:39.260221+00:00,188,8,00 00 00 00 00 00 00 08,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
4.500212,2026-06-04T11:57:39.260250+00:00,300,8,63 80 0C B2 3B A8 1E A4,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
4.550178,2026-06-04T11:57:39.310240+00:00,100,8,3E 00 00 00 00 00 00 0A,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
4.550280,2026-06-04T11:57:39.310299+00:00,188,8,00 00 00 00 00 00 00 0B,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
4.550293,2026-06-04T11:57:39.310314+00:00,120,8,06 DB 00 00 00 00 00 0C,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
4.600130,2026-06-04T11:57:39.360193+00:00,100,8,3C 00 00 00 00 00 00 0D,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
4.600234,2026-06-04T11:57:39.360255+00:00,188,8,00 00 00 00 00 00 00 0E,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
4.621526,2026-06-04T11:57:39.381591+00:00,120,8,06 89 00 00 00 00 00 0F,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
4.650091,2026-06-04T11:57:39.410141+00:00,100,8,3C 00 00 00 00 00 00 10,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
4.650168,2026-06-04T11:57:39.410186+00:00,188,8,00 00 00 00 00 00 00 11,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
4.690160,2026-06-04T11:57:39.450219+00:00,120,8,07 18 00 00 00 00 00 12,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
4.700103,2026-06-04T11:57:39.460146+00:00,100,8,46 00 00 00 00 00 00 13,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
4.700203,2026-06-04T11:57:39.460222+00:00,188,8,00 00 00 00 00 00 00 14,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
4.750132,2026-06-04T11:57:39.510198+00:00,100,8,46 00 00 00 00 00 00 15,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
4.750239,2026-06-04T11:57:39.510258+00:00,188,8,00 00 00 00 00 00 00 16,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
4.750251,2026-06-04T11:57:39.510294+00:00,300,8,FD 99 A1 D2 48 49 0F 68,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
4.760150,2026-06-04T11:57:39.520211+00:00,120,8,06 19 00 00 00 00 00 18,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
4.800148,2026-06-04T11:57:39.560202+00:00,100,8,44 00 00 00 00 00 00 19,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
4.800230,2026-06-04T11:57:39.560275+00:00,188,8,00 00 00 00 00 00 00 1A,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
4.830160,2026-06-04T11:57:39.590223+00:00,120,8,06 3F 00 00 00 00 00 1B,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
4.850104,2026-06-04T11:57:39.610144+00:00,100,8,3F 00 00 00 00 00 00 1C,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
4.850164,2026-06-04T11:57:39.610182+00:00,188,8,00 00 00 00 00 00 00 1D,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
4.900130,2026-06-04T11:57:39.660182+00:00,100,8,41 00 00 00 00 00 00 1E,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
4.900214,2026-06-04T11:57:39.660232+00:00,188,8,00 00 00 00 00 00 00 1F,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
4.900223,2026-06-04T11:57:39.660242+00:00,120,8,07 2E 00 00 00 00 00 20,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
4.950108,2026-06-04T11:57:39.710158+00:00,100,8,40 00 00 00 00 00 00 21,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
4.950184,2026-06-04T11:57:39.710201+00:00,188,8,00 00 00 00 00 00 00 22,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
4.970153,2026-06-04T11:57:39.730209+00:00,120,8,07 04 00 00 00 00 00 23,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
5.000121,2026-06-04T11:57:39.760178+00:00,100,8,46 00 00 00 00 00 00 24,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
5.000210,2026-06-04T11:57:39.760228+00:00,188,8,00 00 00 00 00 00 00 25,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
5.000219,2026-06-04T11:57:39.760280+00:00,300,8,6B 61 56 B5 29 73 9E E2,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
5.040115,2026-06-04T11:57:39.800180+00:00,120,8,05 E2 00 00 00 00 00 27,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
5.050098,2026-06-04T11:57:39.810137+00:00,100,8,40 00 00 00 00 00 00 28,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
5.050154,2026-06-04T11:57:39.810173+00:00,188,8,00 00 00 00 00 00 00 29,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
5.100114,2026-06-04T11:57:39.860178+00:00,100,8,40 00 00 00 00 00 00 2A,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
5.100210,2026-06-04T11:57:39.860228+00:00,188,8,00 00 00 00 00 00 00 2B,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
5.110106,2026-06-04T11:57:39.870188+00:00,120,8,05 EA 00 00 00 00 00 2C,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
5.150119,2026-06-04T11:57:39.910167+00:00,100,8,3E 00 00 00 00 00 00 2D,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
5.150196,2026-06-04T11:57:39.910213+00:00,188,8,00 00 00 00 00 00 00 2E,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
5.180103,2026-06-04T11:57:39.940149+00:00,120,8,07 2D 00 00 00 00 00 2F,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
5.200106,2026-06-04T11:57:39.960153+00:00,100,8,43 00 00 00 00 00 00 30,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
5.200180,2026-06-04T11:57:39.960197+00:00,188,8,00 00 00 00 00 00 00 31,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
5.250214,2026-06-04T11:57:40.010271+00:00,100,8,43 00 00 00 00 00 00 32,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
5.250309,2026-06-04T11:57:40.010327+00:00,188,8,00 00 00 00 00 00 00 33,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
5.250319,2026-06-04T11:57:40.010339+00:00,120,8,07 69 00 00 00 00 00 34,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
5.250331,2026-06-04T11:57:40.010368+00:00,300,8,0E BF F1 4A A4 47 61 C7,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
5.300169,2026-06-04T11:57:40.060230+00:00,100,8,43 00 00 00 00 00 00 36,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
5.300271,2026-06-04T11:57:40.060289+00:00,188,8,00 00 00 00 00 00 00 37,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
5.320121,2026-06-04T11:57:40.080171+00:00,120,8,07 4F 00 00 00 00 00 38,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
5.350110,2026-06-04T11:57:40.110163+00:00,100,8,40 00 00 00 00 00 00 39,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
5.350194,2026-06-04T11:57:40.110230+00:00,188,8,00 00 00 00 00 00 00 3A,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
5.390130,2026-06-04T11:57:40.150188+00:00,120,8,06 2D 00 00 00 00 00 3B,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
5.400116,2026-06-04T11:57:40.160158+00:00,100,8,3D 00 00 00 00 00 00 3C,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
5.400181,2026-06-04T11:57:40.160200+00:00,188,8,00 00 00 00 00 00 00 3D,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
5.450138,2026-06-04T11:57:40.210195+00:00,100,8,42 00 00 00 00 00 00 3E,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
5.450237,2026-06-04T11:57:40.210255+00:00,188,8,00 00 00 00 00 00 00 3F,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
5.460114,2026-06-04T11:57:40.220163+00:00,120,8,06 43 00 00 00 00 00 40,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
5.500101,2026-06-04T11:57:40.260147+00:00,100,8,3C 00 00 00 00 00 00 41,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
5.500172,2026-06-04T11:57:40.260190+00:00,188,8,00 00 00 00 00 00 00 42,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
5.500181,2026-06-04T11:57:40.260218+00:00,300,8,CB 80 CF 0E F7 A9 7C D5,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
5.530114,2026-06-04T11:57:40.290161+00:00,120,8,07 5B 00 00 00 00 00 44,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
5.550117,2026-06-04T11:57:40.310167+00:00,100,8,45 00 00 00 00 00 00 45,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
5.550202,2026-06-04T11:57:40.310220+00:00,188,8,00 00 00 00 00 00 00 46,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
5.600116,2026-06-04T11:57:40.360169+00:00,100,8,3D 00 00 00 00 00 00 47,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
5.600199,2026-06-04T11:57:40.360217+00:00,188,8,00 00 00 00 00 00 00 48,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
5.600207,2026-06-04T11:57:40.360228+00:00,120,8,05 EA 00 00 00 00 00 49,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
5.650113,2026-06-04T11:57:40.410175+00:00,100,8,46 00 00 00 00 00 00 4A,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
5.650235,2026-06-04T11:57:40.410253+00:00,188,8,00 00 00 00 00 00 00 4B,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
5.670117,2026-06-04T11:57:40.430174+00:00,120,8,06 BA 00 00 00 00 00 4C,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
5.700115,2026-06-04T11:57:40.460168+00:00,100,8,44 00 00 00 00 00 00 4D,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
5.700216,2026-06-04T11:57:40.460234+00:00,188,8,00 00 00 00 00 00 00 4E,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
5.740107,2026-06-04T11:57:40.500163+00:00,120,8,06 39 00 00 00 00 00 4F,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
5.750108,2026-06-04T11:57:40.510154+00:00,100,8,42 00 00 00 00 00 00 50,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
5.750185,2026-06-04T11:57:40.510203+00:00,188,8,00 00 00 00 00 00 00 51,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
5.750194,2026-06-04T11:57:40.510232+00:00,300,8,68 19 B6 01 BB DD 8D ED,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
5.800161,2026-06-04T11:57:40.560222+00:00,100,8,43 00 00 00 00 00 00 53,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
5.800267,2026-06-04T11:57:40.560285+00:00,188,8,00 00 00 00 00 00 00 54,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
5.810122,2026-06-04T11:57:40.570164+00:00,120,8,07 07 00 00 00 00 00 55,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
5.850116,2026-06-04T11:57:40.610171+00:00,100,8,42 00 00 00 00 00 00 56,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
5.850203,2026-06-04T11:57:40.610220+00:00,188,8,00 00 00 00 00 00 00 57,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
5.880123,2026-06-04T11:57:40.640180+00:00,120,8,06 52 00 00 00 00 00 58,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
5.900132,2026-06-04T11:57:40.660183+00:00,100,8,3C 00 00 00 00 00 00 59,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
5.900215,2026-06-04T11:57:40.660233+00:00,188,8,00 00 00 00 00 00 00 5A,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
5.950101,2026-06-04T11:57:40.710169+00:00,100,8,3E 00 00 00 00 00 00 5B,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
5.950198,2026-06-04T11:57:40.710216+00:00,188,8,00 00 00 00 00 00 00 5C,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
5.950206,2026-06-04T11:57:40.710227+00:00,120,8,06 B3 00 00 00 00 00 5D,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
6.000103,2026-06-04T11:57:40.760161+00:00,100,8,42 00 00 00 00 00 00 5E,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
6.000205,2026-06-04T11:57:40.760223+00:00,188,8,00 00 00 00 00 00 00 5F,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
6.000216,2026-06-04T11:57:40.760257+00:00,300,8,97 F0 E0 50 06 46 B7 C1,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
6.020094,2026-06-04T11:57:40.780144+00:00,120,8,07 3B 00 00 00 00 00 61,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
6.050103,2026-06-04T11:57:40.810143+00:00,100,8,3D 00 00 00 00 00 00 62,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
6.050165,2026-06-04T11:57:40.810182+00:00,188,8,00 00 00 00 00 00 00 63,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
6.090110,2026-06-04T11:57:40.850161+00:00,120,8,06 56 00 00 00 00 00 64,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
6.100091,2026-06-04T11:57:40.860118+00:00,100,8,44 00 00 00 00 00 00 65,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
6.100122,2026-06-04T11:57:40.860140+00:00,188,8,00 00 00 00 00 00 00 66,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
6.150118,2026-06-04T11:57:40.910178+00:00,100,8,3C 00 00 00 00 00 00 67,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
6.150219,2026-06-04T11:57:40.910238+00:00,188,8,00 00 00 00 00 00 00 68,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
6.160129,2026-06-04T11:57:40.920180+00:00,120,8,07 1E 00 00 00 00 00 69,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
6.200112,2026-06-04T11:57:40.960164+00:00,100,8,47 00 00 00 00 00 00 6A,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
6.200189,2026-06-04T11:57:40.960207+00:00,188,8,00 00 00 00 00 00 00 6B,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
6.230110,2026-06-04T11:57:40.990167+00:00,120,8,07 5A 00 00 00 00 00 6C,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
6.250122,2026-06-04T11:57:41.010173+00:00,100,8,3F 00 00 00 00 00 00 6D,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
6.250198,2026-06-04T11:57:41.010215+00:00,188,8,00 00 00 00 00 00 00 6E,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
6.250224,2026-06-04T11:57:41.010270+00:00,300,8,AB CA 2D A5 29 CB 33 80,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
6.300153,2026-06-04T11:57:41.060212+00:00,100,8,41 00 00 00 00 00 00 70,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
6.300250,2026-06-04T11:57:41.060269+00:00,188,8,00 00 00 00 00 00 00 71,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
6.300263,2026-06-04T11:57:41.060284+00:00,120,8,06 54 00 00 00 00 00 72,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
6.350146,2026-06-04T11:57:41.110203+00:00,100,8,41 00 00 00 00 00 00 73,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
6.350232,2026-06-04T11:57:41.110249+00:00,188,8,00 00 00 00 00 00 00 74,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
6.370139,2026-06-04T11:57:41.130198+00:00,120,8,06 F6 00 00 00 00 00 75,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
6.400183,2026-06-04T11:57:41.160249+00:00,100,8,41 00 00 00 00 00 00 76,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
6.400292,2026-06-04T11:57:41.160311+00:00,188,8,00 00 00 00 00 00 00 77,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
6.440122,2026-06-04T11:57:41.200178+00:00,120,8,06 63 00 00 00 00 00 78,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
6.450116,2026-06-04T11:57:41.210166+00:00,100,8,3C 00 00 00 00 00 00 79,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
6.450188,2026-06-04T11:57:41.210206+00:00,188,8,00 00 00 00 00 00 00 7A,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
6.500134,2026-06-04T11:57:41.260199+00:00,100,8,3C 00 00 00 00 00 00 7B,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
6.500239,2026-06-04T11:57:41.260257+00:00,188,8,00 00 00 00 00 00 00 7C,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
6.500269,2026-06-04T11:57:41.260318+00:00,300,8,12 62 24 9B EF F2 AF BE,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
6.510105,2026-06-04T11:57:41.270147+00:00,120,8,06 F3 00 00 00 00 00 7E,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
6.550134,2026-06-04T11:57:41.310190+00:00,100,8,42 00 00 00 00 00 00 7F,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
6.550220,2026-06-04T11:57:41.310238+00:00,188,8,00 00 00 00 00 00 00 80,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
6.580151,2026-06-04T11:57:41.340220+00:00,120,8,06 D4 00 00 00 00 00 81,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
6.600158,2026-06-04T11:57:41.360220+00:00,100,8,45 00 00 00 00 00 00 82,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
6.600262,2026-06-04T11:57:41.360281+00:00,188,8,00 00 00 00 00 00 00 83,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
6.650109,2026-06-04T11:57:41.410175+00:00,100,8,43 00 00 00 00 00 00 84,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
6.650217,2026-06-04T11:57:41.410235+00:00,188,8,00 00 00 00 00 00 00 85,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
6.650228,2026-06-04T11:57:41.410248+00:00,120,8,06 AB 00 00 00 00 00 86,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
6.700143,2026-06-04T11:57:41.460204+00:00,100,8,47 00 00 00 00 00 00 87,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
6.700247,2026-06-04T11:57:41.460265+00:00,188,8,00 00 00 00 00 00 00 88,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
6.720153,2026-06-04T11:57:41.480215+00:00,120,8,07 5C 00 00 00 00 00 89,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
6.750124,2026-06-04T11:57:41.510187+00:00,100,8,47 00 00 00 00 00 00 8A,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
6.750234,2026-06-04T11:57:41.510254+00:00,188,8,00 00 00 00 00 00 00 8B,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
6.750248,2026-06-04T11:57:41.510300+00:00,300,8,9B CA 95 54 8C 96 07 0F,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
6.791509,2026-06-04T11:57:41.551567+00:00,120,8,06 1F 00 00 00 00 00 8D,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
6.800104,2026-06-04T11:57:41.560177+00:00,100,8,42 00 00 00 00 00 00 8E,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
6.800203,2026-06-04T11:57:41.560222+00:00,188,8,00 00 00 00 00 00 00 8F,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
6.850095,2026-06-04T11:57:41.610148+00:00,100,8,3F 00 00 00 00 00 00 90,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
6.850178,2026-06-04T11:57:41.610196+00:00,188,8,00 00 00 00 00 00 00 91,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
6.860093,2026-06-04T11:57:41.620151+00:00,120,8,06 94 00 00 00 00 00 92,realtime_baseline,010_realtime_wallclock_capture,software_only_wallclock_capture_no_vehicle_no_can_adapter
